method,cohort,station,fold_id,date,confidence,rpf,outcome,prob_day,pred_start,pred_end,true_start,true_end,proposed_mwh,required_mwh,correct_mwh,raw_min_mw,applied_min_mw,min_change_mw
m7,alpha,alpha_A,alpha_alpha_A,2022-04-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.791375,13.791375,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.682996,13.682996,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.755766,13.755766,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.761959,13.761959,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.711639,13.711639,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.622612,13.622612,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.67448,13.67448,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.611775,13.611775,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.604032,13.604032,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.734864,13.734864,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.809956,13.809956,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.659772,13.659772,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.593969,13.593969,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.591647,13.591647,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-27,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.820019,13.820019,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-28,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.883499,13.883499,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-29,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.964784,13.964784,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-04-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.804536,13.804536,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.689962,13.689962,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.682996,13.682996,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.054584,14.054584,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-04,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.062327,14.062327,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.121935,14.121935,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.009684,14.009684,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.926077,13.926077,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-08,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.730218,13.730218,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.71551,13.71551,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-10,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.020523,14.020523,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.994976,13.994976,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.11342,14.11342,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.262829,14.262829,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.306182,14.306182,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.129676,14.129676,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.883499,13.883499,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.981815,13.981815,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.033682,14.033682,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.112646,14.112646,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.111097,14.111097,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.837824,13.837824,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.823889,13.823889,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.87808,13.87808,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.127354,14.127354,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.074712,14.074712,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.007362,14.007362,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-27,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.038327,14.038327,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-28,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.754991,13.754991,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-29,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.810729,13.810729,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.968655,13.968655,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-05-31,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.978718,13.978718,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.049166,14.049166,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.006588,14.006588,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.051488,14.051488,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-04,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.892789,13.892789,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.710091,13.710091,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.825438,13.825438,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.090196,14.090196,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-08,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.077809,14.077809,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.33947,14.33947,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-10,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.262829,14.262829,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.23883,14.23883,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.07239,14.07239,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,13.936915,13.936915,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.005039,14.005039,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.145159,14.145159,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.019748,14.019748,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.304633,14.304633,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.098711,14.098711,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.069293,14.069293,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.168384,14.168384,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.279087,14.279087,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.525264,14.525264,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.584099,14.584099,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.421528,14.421528,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.234186,14.234186,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.19006,14.19006,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-27,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.318567,14.318567,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-28,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.71493,14.71493,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-29,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.509007,14.509007,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-06-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.790796,14.790796,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.767572,14.767572,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-02,controlled,0,AUTO_CORRECT,,36,70,-1,-1,261.092068,0.0,0.0,14.639063,-15.13529,-29.774352999999998
m7,alpha,alpha_A,alpha_alpha_A,2022-07-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.591841,14.591841,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-04,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.572487,14.572487,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.764474,14.764474,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.771441,14.771441,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.516943,15.516943,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-08,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.99517,14.99517,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.721122,14.721122,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-10,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.546166,14.546166,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.547714,14.547714,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.979687,14.979687,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.622032,14.622032,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.598034,14.598034,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.199544,15.199544,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.380693,15.380693,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.263024,15.263024,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.338889,15.338889,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-19,controlled,0,AUTO_CORRECT,,53,54,-1,-1,15.921433,0.0,0.0,15.808021,-15.926465,-31.734486
m7,alpha,alpha_A,alpha_alpha_A,2022-07-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.91853,14.91853,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.112065,15.112065,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.328825,15.328825,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.646225,15.646225,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.560295,15.560295,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.598227,15.598227,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.276378,16.276378,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-27,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.23051,15.23051,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-28,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.620678,15.620678,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-29,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.339084,16.339084,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.45598,16.45598,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-07-31,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.331342,16.331342,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.681062,15.681062,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.71435,15.71435,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.065617,15.065617,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-04,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.31044,16.31044,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-05,controlled,0,AUTO_CORRECT,,57,71,-1,-1,123.70085700000001,0.0,0.0,15.838212,-16.69906,-32.537272
m7,alpha,alpha_A,alpha_alpha_A,2022-08-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,12.233798,12.233798,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.42811,16.42811,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-08,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.089035,16.089035,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.965172,15.965172,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-10,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.915627,15.915627,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.822536,14.822536,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.46972,15.46972,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-13,controlled,0,AUTO_CORRECT,,43,65,-1,-1,190.03377849999998,0.0,0.0,15.557199,-17.100842,-32.658041
m7,alpha,alpha_A,alpha_alpha_A,2022-08-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.389209,15.389209,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.345082,15.345082,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,17.035039,17.035039,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.335018,15.335018,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.753056,15.753056,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.946592,15.946592,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-20,controlled,0,AUTO_CORRECT,,33,46,-1,-1,77.65864499999999,0.0,0.0,10.768343,-11.23283,-22.001173
m7,alpha,alpha_A,alpha_alpha_A,2022-08-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,17.085358,17.085358,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.699061,16.699061,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.113034,16.113034,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.397725,15.397725,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.851373,15.851373,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.42424,16.42424,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-27,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.653966,15.653966,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-28,controlled,0,AUTO_CORRECT,,25,70,-1,-1,368.0683235,0.0,0.0,15.46972,-16.29341,-31.763130000000004
m7,alpha,alpha_A,alpha_alpha_A,2022-08-29,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.47514,15.47514,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.764669,15.764669,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-08-31,controlled,0,AUTO_CORRECT,,30,43,-1,-1,117.2607555,0.0,0.0,16.173417,-17.119421,-33.292838
m7,alpha,alpha_A,alpha_alpha_A,2022-09-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.643128,15.643128,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.844406,15.844406,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.222768,15.222768,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.619904,15.619904,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-07,controlled,0,AUTO_CORRECT,,56,71,-1,-1,145.4070845,0.0,0.0,15.96672,-18.750543,-34.717263
m7,alpha,alpha_A,alpha_alpha_A,2022-09-08,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,17.43682,17.43682,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-09,controlled,0,AUTO_CORRECT,,49,51,-1,-1,21.531268,0.0,0.0,14.138191,-14.454817,-28.593008
m7,alpha,alpha_A,alpha_alpha_A,2022-09-10,controlled,0,AUTO_CORRECT,,58,63,-1,-1,52.516769499999995,0.0,0.0,17.408951,-17.542878,-34.951829000000004
m7,alpha,alpha_A,alpha_alpha_A,2022-09-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,17.349342,17.349342,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.684932,15.684932,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.312568,15.312568,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.184835,15.184835,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.242122,15.242122,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-16,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.794861,15.794861,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-17,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.983558,14.983558,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,14.998266,14.998266,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.89008,15.89008,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.318762,15.318762,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.280054,15.280054,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,15.671772,15.671772,0.0
m7,alpha,alpha_A,alpha_alpha_A,2022-09-23,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,16.359985,16.359985,0.0
